Country,Sentence,SourceFile,Sentiment,Sentiment_Label,Actor
Bosnia,"Various UN interlocutors indicated that they would appreciate ‘softer’ coordination. However, many external stakeholders appreciated increased cooperation between agencies and more joint work that is done with current RC leadership. The case of close coordination and collaborate that has driven the gender accelerate, that also have been a driver of impact, indicatesjoint UN interventions can benefit from soft and smooth collaboration.",Bosnia.docx,0.8779,Positive,RC
Bosnia,"Similar challenges arise in the area of reporting. Requests from RCO are often viewed by agency staff as additional burdens. UN agencies’ staff members indicated they are overburdened with dual reporting responsibilities, as agencies are also obviously committed to its agency-level reporting obligation, which are not synchronized with UN-level reporting through UN Info.",Bosnia.docx,-0.0258,Neutral,Unspecified
Bosnia,"The inconsistency between the UNINFO and intra-agency reporting requirements means that feeding UNINFO is an additional reporting burden to UN agencies. Additionally, the RCO’s (annual) reporting requests to agencies means additional work to the latter as the RCO and agencies’s reporting format differ. The coordination of UNSDCF implementation is done through several mechanisms: Joint Steering Committee, Programme Management Team (PMT), result groups, thematic groups, specific task forces/groups.",Bosnia.docx,-0.4404,Negative,Unspecified
Bosnia,"The coordination of UNSDCF implementation is done through several mechanisms: Joint Steering Committee, Programme Management Team (PMT), result groups, thematic groups, specific task forces/groups. The Joint Steering Committee (JSC) is co-chaired by the RC and Minister of Finance and Treasury of Bosnia and Herzegovina. The Committee includes representatives of government at state, entity and Brcko district levels and representatives of UN.",Bosnia.docx,0.2023,Positive,RC
Bosnia,Result Group 4 aims to strategically foster social cohesion by identifying and implementing joint approaches within the Cooperation Framework (corresponding to outcome 5). The PMT is understood to have been established to remedy the RGs’ineffectiveness and the limited availability of senior agency staff to cover the work of the various results groups established by the UNCT. Equally RGs are understood to have been established strictly by UNDCO instruction.,Bosnia.docx,-0.2263,Negative,UNCT
Bosnia,"The PMT is understood to have been established to remedy the RGs’ineffectiveness and the limited availability of senior agency staff to cover the work of the various results groups established by the UNCT. Equally RGs are understood to have been established strictly by UNDCO instruction. Interviewed heads and senior agency staff have consistently underlined the lack of concrete outcomes from RGs, hence as a major obstacle to serving a concrete purpose.",Bosnia.docx,-0.6908,Negative,UNCT
Bosnia,"This area has been identified as a priority, emphasizing the need for continuous focus and improvement. The RC has emerged as a champion of Gender Equality, with the cooperation between the RC and the GTG proving to be highly effective. This partnership has been instrumental in driving forward the gender agenda, ensuring that gender considerations are integrated across all aspects of program implementation and reporting.",Bosnia.docx,0.908,Positive,RC
Bosnia,"This partnership has been instrumental in driving forward the gender agenda, ensuring that gender considerations are integrated across all aspects of program implementation and reporting. The strong alliance between the RC and the GTG underscores the commitment to advancing gender equality within the UN’s framework in Bosnia and Herzegovina. The GTG coordinates strategic initiatives, such as translating the SWAP into actionable gender mainstreaming action plans, and measures accountability for GEWE across the UN.",Bosnia.docx,0.7906,Positive,RC
Bosnia,"The GTG serves as a vital platform for obtaining inputs from colleagues across the UN system, ensuring that a wide range of perspectives are considered in shaping these important campaigns. Additionally, the Gender Induction Package, another significant accomplishment of the GTG, was developed through joint efforts and subsequently endorsed by the UNCT. The UN Communication Group is responsible for developing and implementing a comprehensive communication strategy that includes planning major UN events and designing campaigns aligned with both joint and individual agency activities.",Bosnia.docx,0.8807,Positive,UNCT
Bosnia,"This group meets bi-monthly to monitor and reflect on the implementation of an annual work plan, ensuring that all communications effectively promote the ""One UN voice"" principle and support the overarching goals of the UNSDCF. Lately, the major gap in functioning of the joint communication is the lack of full-time communication officer at RCO due to the hire freeze. The communication officers of the agencies support RCO in that function and a communication person engaged with UN Volunteer contract has been filling the gap, but this set up creates additional pressure on communication staff and does not provide full capacity of RCO to perform its ‘One UN Voice’ role.",Bosnia.docx,0.7311,Positive,Unspecified
Bosnia,"Lately, the major gap in functioning of the joint communication is the lack of full-time communication officer at RCO due to the hire freeze. The communication officers of the agencies support RCO in that function and a communication person engaged with UN Volunteer contract has been filling the gap, but this set up creates additional pressure on communication staff and does not provide full capacity of RCO to perform its ‘One UN Voice’ role. The Comms group did not participate in the design of the current CF, but its plans and activities have been synchronized with CF priorities and implementation milestones.",Bosnia.docx,0.25,Positive,Unspecified
Bosnia,"Usual practices of aligning communication of individual agencies and joint communication, as well as communication activities with programming,  are fragmentary and often ad hoc and adjustment between plans and capacities of agencies pose challenges. ‘RC leads work plan in terms of communication in line with UN One. Some events are picked, campaigns, SDG week or other and it is planned One UN approach in that communication.",Bosnia.docx,0.34,Positive,RC
Bosnia,"One of the strategies used in support to fundraising was the ‘Thank you’ campaign to donors, containing visuals with donors contributions to UN work based on information from UN Info. Sometimes there is no sufficient communication between Comms Group and UNCT on more strategic level. For example, the Comms Group was not informed about EU-UN dialogue and did not adjust Communication Strategy to joint EU-UN advocacy.",Bosnia.docx,0.128,Neutral,UNCT
Bosnia,"For example, the Youth Engagement Group, initially established as the Youth Task Force in 2016, focuses on programming related to youth empowerment, aiming to develop flagship UN programs for youth. Group utilizes tools like the Youth Scorecard to measure progress in youth-related areas and have contributed to havea Youth Advisory Board  (established by UNCT) to incorporate diverse youth perspectives into the UNSDCF. The group works on integrating youth perspectives across UN programs, ensuring that youth issues are either a cross-cutting element or a standalone outcome in strategic planning.",Bosnia.docx,0.8689,Positive,UNCT
Bosnia,"The Peacebuilding Fund (PBF) in Bosnia and Herzegovina is a pivotal resource for initiatives aimed at enhancing social cohesion, fostering dialogue, and promoting stability, addressing the lingering effects of past conflicts as well as present social challenges. Bosnia and Herzegovina, one of the few European countries eligible for PBF support, secured this eligibility through a joint effort by the UNCT, which collectively funded essential context and conflict analyses. These efforts highlighted the UN’s shared commitment to social cohesion and demonstrated the ongoing need for reconciliation and resilience-building, even decades after the war.",Bosnia.docx,0.6705,Positive,UNCT
Bosnia,"Programs like Dialogue for the Future, funded by Italy, illustrate the value of this collaboration, as they promote social services, peacebuilding, and hate speech prevention, aligning with both the UNSDCF and the country’s EU accession priorities. Through these coordinated efforts, the UNCT strengthens local institutions' capacities to manage conflicts and implement peace-supporting policies, creating a foundation for lasting stability. This joint approach not only showcases the collective impact of the UN’s work but also highlights the strategic alignment of PBF-funded projects with Bosnia’s key EU negotiation priorities, ensuring that peacebuilding and governance are integral to the country’s path forward.",Bosnia.docx,0.6542,Positive,UNCT
Bosnia,"As evaluation evidence shows, the response to mixed migration movements  in Bosnia and Herzegovina serves as a model of effective UN interagency cooperation, where multiple agencies leverage their unique strengths to address complex challenges cohesively. The coordination efforts of these agencies, supported by the RCO, have cultivated trust with local communities and strengthened ties with civil society and health institutions, paving the way for sustainable, community-integrated solutions. This united approach highlights the capacity of the UN to act as a cohesive entity, with each agency’s specialized skills reinforcing the collective mission, making the response to mixed migration movements a notable example of successful UN cooperation.",Bosnia.docx,0.9674,Positive,Unspecified
Bosnia,"Since the BiH gain EU candidate status, the most central external coordination became one between EU and UN. The UN-EU dialogue was initiated in early 2024 and led by the UN RC and the EU ambassador. The process is perceived as a well-structured and inclusive process by both UN and EU stakeholders.",Bosnia.docx,0.5267,Positive,RC
Bosnia,"‘The strategic dialogue between the EU and the UN is crucial for us, initiated by leadership from both the European Union and the United Nations. This collaboration encompasses six key transitions, which align closely with our own (UNCT) priorities. The significance of this alignment cannot be overstated, as the objectives outlined in the growth plan closely mirror our and country’s goals.",Bosnia.docx,0.7579,Positive,UNCT
Bosnia,"The EU integration process is inherently political, influenced heavily by major players such as the USA and the EU.’ 
(UN representative)
Shift towards stronger focus on EU accession agenda aligns with broader goals to enhance the UN’s standing in Bosnia and Herzegovina, bolstered by engagement with partners such as the World Bank and other international financial institutions (IFIs), who are focusing on ambitious targets, particularly in employment and social protection accelerators. The UN RC involvement has been pivotal in these coordination efforts. Additionally, a newly developed health coordination platform, which includes the UN, Development Banks (World Bank, EIB, CoE DB), and bilaterals (Swiss, USAID, UK, Croatia, Slovenia, Germany, Austria, Japan, China, EUD) demonstrates an emerging model of collaboration, with WHO and the World Bank co-chairing the mechanism.",Bosnia.docx,0.8271,Positive,RC
Bosnia,"This comprehensive approach over the three years demonstrated a strong commitment to building an inclusive, engaged, and resilient society in Bosnia and Herzegovina, aligning local progress with global development goals. Figure 7: Achievement of output results under Outcome 5 - By 2025, there is stronger mutual understanding, respect and trust among individuals and communities
Global SDG output indicators
As per the UNSDG Output Indicator Framework Implementation Guide, UNCTs should integrate a minimum of 15 UNSDG output indicators and as many as are relevant to their national context into JWPs. According to the 2023 data analysis generated from UNINFO, there are 16 SDG output indicators integrated in JWPs.",Bosnia.docx,0.9657,Positive,Unspecified
Bosnia,"Informants highlight that the UN in Bosnia and Herzegovina plays a crucial role in advocating for human rights through a rights-based approach. The contribution of UN to commitments of Bosnia and Herzegovina in promoting HR and reporting to key international HR instruments were noted, including Universal Periodic Review (UPR) process, CEDAW reporting, reporting to the Committee on Economic, Social and Cultural Rights (CESCR), Committee on the Elimination of Racial Discrimination (CERD), Group of Experts on Actin against Violence against Women and Domestic Violence (GREVIO) and supporting processes through which commitments to Child Rights Convention (CRC) is implemented. Child rights were prioritized, with efforts to enhance child protection systems and ensure children's rights in judicial processes.",Bosnia.docx,0.4939,Positive,Unspecified
Bosnia,"The Resident Coordinator's support for gender equality themes and institutions within the country has been highly valued. It was particularly commended that the RC consistently advocates for GEWE issues, not only during events specifically dedicated to these topics but also by seizing every opportunity to highlight the importance of gender equality and women's empowerment in her public appearances. Particularly good cooperation with UN Women was emphasized, and the contribution of this UN agency was multiple times emphasized as crucial for many GEWE challenges country has been facing.",Bosnia.docx,0.9676,Positive,RC
Bosnia,"Their involvement is a critical indicator of the growing awareness and advocacy against gender-based violence (GBV). The Resident Coordinator (RC) has been particularly visible during the 16 Days of Activism against Gender-Based Violence and on other occasions, leveraging the comparative advantages of the UN system to address these complex issues. Vulnerable Groups
The UN initiatives included targeted efforts to support marginalized groups, including Roma communities and persons with disabilities.",Bosnia.docx,-0.7579,Negative,RC
Bosnia,"Both instruments have strengthened the coherence of fundraising efforts of the UN-BiH parternship in front of donors such as the EU. The Resource Mobilisation Strategy (RMS), adopted late in the UNCT cycle (12 January 2023) -  aimed at supporting the UNCT’s common fundraising effort. It is primarily a guiding document that recalls important principles of the ONE UN approach.",Bosnia.docx,0.7579,Positive,UNCT
Bosnia,"The feedback from evaluation interviews indicates that, overall, UN agencies’ fundraising attitude has changed over the past years, from individual, competitive search for funds towards a more coherent and concerted  approach donors; from a practice of single-led to joint initiatives. From the number of Joint Projects (JP) reported to the RCO, totalling 11 to date, is low compared to the overall number of individual agency projects. In the meantime, the number has been increasing progressively, with some 40% designed in 2022, and another 40% designed in 2023 and 2024.",Bosnia.docx,0.128,Neutral,Unspecified
Bosnia,"In the meantime, the number has been increasing progressively, with some 40% designed in 2022, and another 40% designed in 2023 and 2024. But, since the evaluation understands that not all JPs have been reported to the RCO, it is difficult to assess the real weight of collaborative project in the overall UN volume of activities. If JP are a strong expression of the UN delivering as ONE, the “Unified” approach can be measured through several important lenses: 
Are JP aligned to the UNSDCF?",Bosnia.docx,0.8793,Positive,Unspecified
Bosnia,"The Roadmap for EU-UN Strategic Collaboration in Bosnia and Herzegovina, drafted on 15 November 2023, underlines the need of “partnership amongst multilateral and regional organizations minimizing siloed streams of work; leveraging comparative advantages and expertise; and working to deliver sustainable results.” On the specific EU-UN collaboration, the roadmap document  invites to “identify EU-UN joint programmes or explore opportunities for pooled, thematic, and joint funding. Indeed, the EU-UN strategic dialogue offers the potential to stimulate a integrated approach of UN agencies programmatic development, in that the dialogue is at the UNRCO level and translates the mutual intention of the UN committing to design, planning and implementing as one body , and UNRCO-supported multi-agency initiatives in entertaining the dialogue with donor are strong elements indicating the UN has been increasingly fundraising as ONE. Besides the strategic objectives of joining forces to promote and implement international and EU standards, the EU-UN parternship roadmap document contains a clear expectation, echo-ing the messages expressed by the Swiss and Swedish donor, that, beyond, implementing as ONE, the UN is expected to define its role and design its interventions as ONE UN.",Bosnia.docx,0.9493,Positive,Unspecified
Bosnia,"The evaluation has been recalled that State Level Ministries are responsible for developing the State-level framework of policies (mandated to coordinate and ensure the coherence of Entity-level strategies), but that Entities need to be involved systematically when it comes to policy development. Transaction costs 
The evaluation has found the UN, with the support of the UNRCO has taken initiatives to reduce its transaction costs, through, among other ways, joint projects, or joint initiatives, including the Gender Accelerator, involving the UNRCO, UNWOMEN, UNFPA and other agencies. However, there is insufficient evidence for quantifying and assessing the extent to which, transaction costs have been reduced.",Bosnia.docx,0.7184,Positive,Unspecified
Bosnia,"The clear expectation, as expressed by interviewed donors, for UN agencies to approachi them as ONE UN, should, in principle, stimulate joint project design in  more systematic manner., and implicitly, reduce the transactions costs of joint interventions. However, the internal UNCT policy, limiting the number of agencies to apply for JP to 3, reduces the opportunity for agencies that are not part of the individual fundraising discussion for each joint programme to fundraise. The EU/UN strategic dialogue may positively impact the transaction costs and duplication of efforts throughout the preparation of the UNSDCF by utilizing the existing formal and informal consultation platforms and processes and a joint UNCT engagement to prioritization of activities under the UNSDCF.",Bosnia.docx,0.9386,Positive,UNCT
Bosnia,"However, the internal UNCT policy, limiting the number of agencies to apply for JP to 3, reduces the opportunity for agencies that are not part of the individual fundraising discussion for each joint programme to fundraise. The EU/UN strategic dialogue may positively impact the transaction costs and duplication of efforts throughout the preparation of the UNSDCF by utilizing the existing formal and informal consultation platforms and processes and a joint UNCT engagement to prioritization of activities under the UNSDCF. In principle, a reinforced ONE UN enjoying a redefined, clearer role of the UN, based on its mandates, expertise and functions, will contribute to reduce transaction costs.",Bosnia.docx,0.9375,Positive,UNCT
Bosnia,"CSO: Agencies have different procedures requiring CSO to dedicate time and efforts in adjusting to the different rules. Crosscutting issues
The UNRCO initiative to reach out to the PBF to develop a project can be considered as a good practice, as, regardless of the modest budget size, inviting the PBF is a highly strategic move, showing the UN has a unique peacebuilding/social cohesion in-house expertise and resources (UN fund), that is highly relevant to addressing UNSDCF priority areas. Peacebuilding may have to be “translated” into social cohesion to fit the sensitiveness of Bosnia and Herzegovina’s political context, all stakeholders agree that supporting social cohesion is both a prioriy and a cross-cutting issue in the country.",Bosnia.docx,0.9042,Positive,Unspecified
Bosnia,"There is also a consensus that the UN possesses a unique combination of mandate, experience and expertise to maintain a peaceful, cohesive society. Even though this initiative has materialised in the form of a project, it is not project-driven and is rather the results of a strategic-thinking effort and consultation led by the UNRCO, involving other UN agencies. Since peace building is a crosscutting issue that can be expressed through standalone projects or integrated in other interventions, it is an ideal driver together UN agencies into joint interventions.",Bosnia.docx,0.8779,Positive,Unspecified
Bosnia,"The UNSDCF design and implementation incorporated various standards related to human rights, gender equality, youth inclusion and disability inclusion. Building on the main ideas and actions outlined in the UN Secretary Generla’s Data Strategy and vision for the future of global cooperation (Our Common Agenda), the UN Disability Inclusion Strategy, UN Youth Strategy and criteria defined by SWAP Gender Equality Scorecard, the UNCT in BiH developed and endorsed the UN BiH Youth Strategy, UN BiH Disability Inclusion Strategy and UN BiH Data strategy which have been implemented. The UN Team commitment to gender mainstreaming, youth and disability was also further strengthened.",Bosnia.docx,0.8126,Positive,UNCT
Bosnia,"The country was not ready to receive migrants, it was taken by surprise and it did not have the capacity to respond. Through joint response of the UN agencies and their cooperation with local communities and partnerships with other stakeholders, such as Red Cross of the FBiH, Save the Children, local NGOs providing legal support or working with people on the move, including families, unaccompanied and separated  temporary reception centres (TRCs), the UN has strongly contributed to  improve local reception capacities and assistance available to vulnerable persons on the move. The UN has contributed to the establishment of several TRCs in strategic locations.",Bosnia.docx,0.8587,Positive,Unspecified
Bosnia,"Through joint response of the UN agencies and their cooperation with local communities and partnerships with other stakeholders, such as Red Cross of the FBiH, Save the Children, local NGOs providing legal support or working with people on the move, including families, unaccompanied and separated  temporary reception centres (TRCs), the UN has strongly contributed to  improve local reception capacities and assistance available to vulnerable persons on the move. The UN has contributed to the establishment of several TRCs in strategic locations. In total, more than 200,000 persons have been assisted in TRCs since 2017.",Bosnia.docx,0.8591,Positive,Unspecified
Bosnia,"The UN has contributed to the establishment of several TRCs in strategic locations. In total, more than 200,000 persons have been assisted in TRCs since 2017. The centres addressed urgent need for shelter and basic assistance, including food, water and medical assistance.",Bosnia.docx,0.2023,Positive,Unspecified
Bosnia,"To mitigate potential conflicts and foster understanding, IOM initiated social cohesion projects in communities most affected by mixed moments. These projects focused on supporting the provision of services both for local residents and migrants, as well as community engagement to bridge links and understanding between local communities and TRC residents. One significant aspect of IOM's strategy was initiating a process of transition towards State-led migration response, by supporting and capacitating BiH partners at State, Entity and local levels to lead in the provision of assistance both inside and outside of the TRCs, and by accompanying BiH partners in the development of strategic and policy orientations for sustainable migration governance frameworks.",Bosnia.docx,0.8692,Positive,Unspecified
Bosnia,"These projects focused on supporting the provision of services both for local residents and migrants, as well as community engagement to bridge links and understanding between local communities and TRC residents. One significant aspect of IOM's strategy was initiating a process of transition towards State-led migration response, by supporting and capacitating BiH partners at State, Entity and local levels to lead in the provision of assistance both inside and outside of the TRCs, and by accompanying BiH partners in the development of strategic and policy orientations for sustainable migration governance frameworks. .",Bosnia.docx,0.9231,Positive,Unspecified
Bosnia,"Their involvement is a critical indicator of the growing awareness and advocacy against gender-based violence (GBV). The Resident Coordinator (RC) has been particularly visible during the 16 Days of Activism against Gender-Based Violence and on other occasions, leveraging the comparative advantages of the UN system to address these complex issues. The engagement with governmental bodies to advocate for policy and legal reforms was crucial.",Bosnia.docx,-0.5859,Negative,RC
Bosnia,"just green transition, good governance, digitalization). The dynamic and responsive nature of the UNSDCF has allowed the UNCT to address emerging and unforeseen challenges efficiently, ensuring that the initiatives remain relevant, and that support is provided in a timely manner to the most disadvantaged and marginalized groups. CONCLUSION 2 (CC): The UNSDCF in Bosnia and Herzegovina has significantly enhanced inter-agency collaboration, overcoming longstanding issues of fragmentation through pivotal coordination mechanisms like the Joint Steering Committee, PMT, result groups and specialized thematic groups.",Bosnia.docx,0.9233,Positive,UNCT
Bosnia,"Coordination between agenies in response to migration should be used as good example that can be replicated in other intervention areas, particularly when geographical concentration of interventions is key to leverage the changes in certain regions and thematic areas. Annexes
Annex 1: UNSDCF BiH (2021-2025) Summary Performance Rating
Annex 2: Key developmenta trends in BiH – fact sheet
 Table 7:  Key fact for Bosnia and Herzegovina
Annex 3: List of Documents
Annex 4: Comprehensive Stakeholders Map
Annex 5: List of stakeholders participating in the data collection
Annex 6: Outcome level indicators framework
Outcome 1: By 2025, people benefit from resilient, inclusive and sustainable growth ensured by the convergence of economic development and management of the environment and cultural resources
Outcome 2: By 2025, people benefit from more inclusive and higher quality educational programmes focused on 21st century skills for enhanced employability and well-being
Outcome 3: By 2025, people have access to better quality and inclusive health and social protection systems
Outcome 4: By 2025, people contribute to, and benefit from more accountable and transparent governance systems that deliver quality public services, and ensure rule of law
Outcome 5: By 2025, there is stronger mutual understanding, respect and trust among individuals and communities
Annex 7: The Theory of Change
Presentation of original UNSDCF Theory of Change
The Theory of Change (ToC) of UNSDCF BiH 2021-2025 was based on the country-wide vision for sustainable development that was still in draft during the designing phase of CF, but was developed in partnership between UNCT and authorities at different levels, incorporating views of different stakeholders and groups of population expressed during extensive consultations. While SDG framework makes the main foundation for the envisioning the development of the country, the ToC has also taken into consideration priorities associated with the process of EU integration as well as international obligations steaming from key conventions BiH has ratified and transposed into domestic legal frameworks.",Bosnia.docx,0.9712,Positive,UNCT
Bosnia,"At the time of adopting the UNSDCF, BiH lacked a comprehensive development plan or strategy, as the SDG framework for BiH was still in development and the country's developmental priorities were only partially articulated in the reform agenda. In the absence of a state development policy, the UNCT heavily relied on the Agenda 2030 as a relevant development framework. They designed priorities in collaboration with country partners, considering stakeholders' needs expressed during extensive consultations and incorporating recommendations from the previous CF.",Bosnia.docx,0.25,Positive,UNCT
Bosnia,"The ToC logic proved as effective by both logical chain and flexibility to accommodate challenges that were brought by COVID-19 pandemic, conflicts in the broader region, internal political turbulences but also positive circumstances, such was reaching the EU member candidate status. As explained by some of the PMF members, the UNCT has developed high capacities to set the CF in the way that enables programmatic flexibility without changing key elements of result framework, since the country context is marked by high complexity of stakeholders and high risks of shifting powers and preferences for priorities and cooperation among governmental stakeholders. During the design of CF there was strong awareness in UNCT that it is crucial to have at the same time clear priorities and good chain of logic, but with significant portion of flexibility and adaptability.",Bosnia.docx,0.9791,Positive,UNCT
Bosnia,"As explained by some of the PMF members, the UNCT has developed high capacities to set the CF in the way that enables programmatic flexibility without changing key elements of result framework, since the country context is marked by high complexity of stakeholders and high risks of shifting powers and preferences for priorities and cooperation among governmental stakeholders. During the design of CF there was strong awareness in UNCT that it is crucial to have at the same time clear priorities and good chain of logic, but with significant portion of flexibility and adaptability. Due to these principles, the implementation of CF during 2021-2024 was possible without changing the result framework in order to adjust to the new circumstances and to accommodate newly emerging needs and priorities.",Bosnia.docx,0.8537,Positive,UNCT
Bosnia,"Annex 8: UNSDCF Evaluation Matrix 
The UNSDCF Final Evaluation Design Matrix is based on the United Nations Development Coordination Office/ United Nations Evaluations Group Guidelines for the Evaluation of the UN Sustainable Development Cooperation Frameworks, which was broadly designed in line with the core questions and specific questions defined in the boxes below are based on the Guidelines as well as the questions proposed in the Evaluation Terms of Reference. The Evaluation Design Matrix is also based on an in-depth discussion with UN PMT and guidance from UN DCO. For each of the core evaluation questions, the FE team proposed a set of specific questions, judgment criteria and indicators, data collection methods and data sources.",Bosnia.docx,0.7717,Positive,DCO
Bosnia,"Obviously, the formulation of the questions will be adjusted to the type of stakeholders as well as the flow of the conversation to ensure evaluators are correctly understood. INTERVIEW GUIDELINES FOR UNCT
CRITERION 1: RELEVANCE AND ADAPTABILITY
Core Question 
Is the UNSDCF doing the right things and adapted well to emerging needs? How does UNSDCF implementation adapted to changing context?",Bosnia.docx,0.7319,Positive,UNCT
Bosnia,"If any, what have been the negative and unplanned external developments affecting the achievement of the UNSDCF outcomes? What have been the UNCT and Agencies’ responses/measures to those developments? If any, what have been the external positive effects that did contribute to the achievement/ of the UNSDCF outcomes?",Bosnia.docx,-0.163,Neutral,UNCT
Bosnia,"Were resources effectively reallocated according to the collective priorities and changing needs whenever necessary? To what extent have the recommendations/action plan of the UNCT SWAP, Gender Scorecard, Disability Inclusion Scorecard and Youth Scorecard assessments been integrated in the design of the UNSDCF strategies and results frameworks? Have the strategies and framework included disaggregated data and budget allocation tracking mechanisms under UNSDCF for mainstreaming these crosscutting issues?",Bosnia.docx,0.533,Positive,UNCT
Bosnia,"Interview Questions
How much have the existing (internal and external to the UN) coordination and collaboration mechanisms been adequate to ensuring alignment of results, coherence, effectiveness and efficiency in delivering, monitoring, planning and reporting on results? How much have the various UN agencies been contributing to the effective functioning and consolidation of UNCT coordination mechanisms in adherence to the spirit of the UN reform? To what extent has the RC’s office ensured unbiased coordination with other UN agencies, including in situations of potential overlaps, while maintaining coherence among the mandates of the various agencies?",Bosnia.docx,0.867,Positive,"RC, UNCT"
Bosnia,"How much have the various UN agencies been contributing to the effective functioning and consolidation of UNCT coordination mechanisms in adherence to the spirit of the UN reform? To what extent has the RC’s office ensured unbiased coordination with other UN agencies, including in situations of potential overlaps, while maintaining coherence among the mandates of the various agencies? To what extent has the UNSDCF fostered internal coordination, promoting synergies and interlinkages between different UN interventions?",Bosnia.docx,0.7744,Positive,"RC, UNCT"
Bosnia,"To what extent does the UNSDCF fully embody and fulfill the interests, priorities and mandates of individual UN agencies in Bosnia and Herzegovina? How successful was the UNCT and RCO in coordinating responses to national, regional and global emerging issues during the UNSDCF implementation? CRITERION 6: ORIENTATION TOWARDS IMPACT
Core question
What difference do UNSDCF interventions make?",Bosnia.docx,0.8592,Positive,UNCT
Bosnia,"Do you believe that implementing the ""One UN voice"" principle could enhance UN coherence and results in Bosnia and Herzegovina? How effective has the UN Country Team (UNCT) in Bosnia and Herzegovina been in communicating results under the UNSDCF? Can you share examples of significant communication activities implemented within the context of the UNSDCF?",Bosnia.docx,0.7677,Positive,UNCT
Bosnia,"The evaluation's design and execution will adhere to the Guidelines for the Evaluation of the United Nations Sustainable Development Cooperation Framework. The primary stakeholders of the UNSDCF Evaluation include the UN Country Team (UNCT), particularly those responsible for formulating programmatic activities under the upcoming UNSDCF cycle, authorities in BiH, other development partners, and the broader public. II.",Bosnia.docx,0.6573,Positive,UNCT
Bosnia,"The adoption of the SDG Framework in 2021 put in place a countrywide framework that can guide development and sectoral strategies at all levels of government and defines specific measures and activities that directly contribute to the implementation of Agenda 2030. Eighteen UN agencies, funds, and programmes comprise the United Nations Country Team (UNCT) in BiH: FAO, IFAD, ILO, IOM, ITU, UN Women, UNICEF, UNDP, UNECE, UNESCO, UNEP, OHCHR, UNHCR, UNDRR, UNODC, UNFPA, and WHO. The UNCT is led by the United Nations Resident Coordinator (RC), the designated representative of the United Nations Secretary-General for development operations in the country.",Bosnia.docx,0.8126,Positive,"RC, UNCT"
Bosnia,"Eighteen UN agencies, funds, and programmes comprise the United Nations Country Team (UNCT) in BiH: FAO, IFAD, ILO, IOM, ITU, UN Women, UNICEF, UNDP, UNECE, UNESCO, UNEP, OHCHR, UNHCR, UNDRR, UNODC, UNFPA, and WHO. The UNCT is led by the United Nations Resident Coordinator (RC), the designated representative of the United Nations Secretary-General for development operations in the country. The UNCT consists of representatives from specialised UN entities that are signatories to the UNSDCF 2021–2025 for BiH.",Bosnia.docx,0.8126,Positive,"RC, UNCT"
Bosnia,"The UNCT is led by the United Nations Resident Coordinator (RC), the designated representative of the United Nations Secretary-General for development operations in the country. The UNCT consists of representatives from specialised UN entities that are signatories to the UNSDCF 2021–2025 for BiH. These entities carry out operational activities for sustainable development and the implementation of the framework in line with their normative mandates and technical expertise.",Bosnia.docx,0.6808,Positive,"RC, UNCT"
Bosnia,"Purpose and objective 
The UNSDCF evaluation serves two primary purposes, each aligned with the overall goal of enhancing development effectiveness and accountability within the UN system: 
Promote greater learning and operational improvement: By informing the planning and decision-making processes for the next UNSDCF programme cycle and improving UN coordination within the country, the evaluation contributes to enhanced development outcomes. Furthermore, the documentation of good practices and lessons learned from the evaluation process can be shared with the Development Coordination Office (DCO) and utilised for the benefit of other countries. Support greater accountability of the UNCT to UNSDCF stakeholders: By providing evidence-based judgments on the UNSDCF's contribution to national development results, the evaluation empowers stakeholders, including national counterparts and donors, to hold the UN Country Team (UNCT) and other involved parties accountable for fulfilling their roles and commitments.",Bosnia.docx,0.9766,Positive,"DCO, UNCT"
Bosnia,"Furthermore, the documentation of good practices and lessons learned from the evaluation process can be shared with the Development Coordination Office (DCO) and utilised for the benefit of other countries. Support greater accountability of the UNCT to UNSDCF stakeholders: By providing evidence-based judgments on the UNSDCF's contribution to national development results, the evaluation empowers stakeholders, including national counterparts and donors, to hold the UN Country Team (UNCT) and other involved parties accountable for fulfilling their roles and commitments. The objectives of the evaluation are designed to fulfil these purposes effectively: 
Assess the contribution of the UNSDCF to national development results: Through evidence-based judgments utilising evaluation criteria, this objective aims to ensure accountability by evaluating the UNSDCF's impact on national development outcomes.",Bosnia.docx,0.9648,Positive,"DCO, UNCT"
Bosnia,"The evaluation will cover the entire geographical area of BiH, with specific locations for data collection to be agreed upon during the inception phase. Primary beneficiaries of this evaluation will include stakeholders actively involved in UNSDCF implementation, such as the UN Country Team (UNCT), government entities, civil society organisations, contributing partners, and other relevant stakeholders. Secondary users will include a broader audience comprising the academic and research community, the private sector, the media, and the general public.",Bosnia.docx,0.7351,Positive,UNCT
Bosnia,"Secondary users will include a broader audience comprising the academic and research community, the private sector, the media, and the general public. The evaluation will comprehensively assess the UNSDCF 2021-2025 as a whole, examining the contributions of all sub-outputs by the UNCT. It will also analyse cross-cutting issues and global UN programming principles, including leaving no one behind (LNOB), human rights, gender equality and women's empowerment, disability inclusion, environmental sustainability and resilience, and accountability.",Bosnia.docx,-0.296,Negative,UNCT
